"","genus_species","species","genus","publications","citations","journals","articles","reviews","years_publishing","h","m","i10","h5"
"4965","Phyllotis_wolffsohni","wolffsohni","Phyllotis",0,0,0,0,0,NA,0,0,0,0
"4966","Physeter_catodon","catodon","Physeter",84,2622,48,70,8,46,24,0.522,49,6
"4967","Piliocolobus_bouvieri","bouvieri","Piliocolobus",0,0,0,0,0,NA,0,0,0,0
"4968","Piliocolobus_epieni","epieni","Piliocolobus",2,16,2,1,1,6,1,0.167,1,0
"4969","Piliocolobus_foai","foai","Piliocolobus",0,0,0,0,0,NA,0,0,0,0
"4970","Piliocolobus_gordonorum","gordonorum","Piliocolobus",1,53,1,1,0,20,1,0.05,1,0
"4971","Piliocolobus_kirkii","kirkii","Piliocolobus",2,15,2,2,0,12,2,0.167,1,1
"4972","Piliocolobus_lulindicus","lulindicus","Piliocolobus",0,0,0,0,0,NA,0,0,0,0
"4973","Piliocolobus_oustaleti","oustaleti","Piliocolobus",0,0,0,0,0,NA,0,0,0,0
"4974","Piliocolobus_parmentieri","parmentieri","Piliocolobus",0,0,0,0,0,NA,0,0,0,0
"4975","Piliocolobus_pennantii","pennantii","Piliocolobus",0,0,0,0,0,NA,0,0,0,0
"4976","Piliocolobus_preussi","preussi","Piliocolobus",4,27,4,4,0,19,3,0.158,2,1
"4977","Piliocolobus_rufomitratus","rufomitratus","Piliocolobus",0,0,0,0,0,NA,0,0,0,0
"4978","Piliocolobus_semlikiensis","semlikiensis","Piliocolobus",0,0,0,0,0,NA,0,0,0,0
"4979","Piliocolobus_tephrosceles","tephrosceles","Piliocolobus",8,620,6,8,0,18,6,0.333,6,1
"4980","Piliocolobus_tholloni","tholloni","Piliocolobus",0,0,0,0,0,NA,0,0,0,0
"4981","Piliocolobus_waldronae","waldronae","Piliocolobus",1,24,1,1,0,15,1,0.067,1,0
"4982","Pipanacoctomys_aureus","aureus","Pipanacoctomys",0,0,0,0,0,NA,0,0,0,0
"4983","Pipistrellus_abramus","abramus","Pipistrellus",4,19,4,4,0,8,2,0.25,1,2
"4984","Pipistrellus_adamsi","adamsi","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"4985","Pipistrellus_aegypticus","aegypticus","Pipistrellus",1,1,1,1,0,9,1,0.111,0,0
"4986","Pipistrellus_aero","aero","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"4987","Pipistrellus_africanus","africanus","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"4988","Pipistrellus_angulatus","angulatus","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"4989","Pipistrellus_bicolor","bicolor","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"4990","Pipistrellus_brunneus","brunneus","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"4991","Pipistrellus_capensis","capensis","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"4992","Pipistrellus_ceylonicus","ceylonicus","Pipistrellus",3,46,3,2,0,7,2,0.286,2,1
"4993","Pipistrellus_collinus","collinus","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"4994","Pipistrellus_coromandra","coromandra","Pipistrellus",2,3,2,1,0,5,1,0.2,0,1
"4995","Pipistrellus_deserti","deserti","Pipistrellus",1,5,1,1,0,4,1,0.25,0,1
"4996","Pipistrellus_dhofarensis","dhofarensis","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"4997","Pipistrellus_endoi","endoi","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"4998","Pipistrellus_grandidieri","grandidieri","Pipistrellus",1,1,1,1,0,0,1,Inf,0,1
"4999","Pipistrellus_hanaki","hanaki","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5000","Pipistrellus_hesperidus","hesperidus","Pipistrellus",2,14,2,2,0,7,1,0.143,1,1
"5001","Pipistrellus_inexspectatus","inexspectatus","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5002","Pipistrellus_irretitus","irretitus","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5003","Pipistrellus_maderensis","maderensis","Pipistrellus",2,10,2,2,0,12,1,0.083,0,0
"5004","Pipistrellus_minahassae","minahassae","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5005","Pipistrellus_montanus","montanus","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5006","Pipistrellus_nanulus","nanulus","Pipistrellus",1,2,1,1,0,24,1,0.042,0,0
"5007","Pipistrellus_nathusii","nathusii","Pipistrellus",19,394,15,17,2,19,11,0.579,11,3
"5008","Pipistrellus_papuanus","papuanus","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5009","Pipistrellus_paterculus","paterculus","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5010","Pipistrellus_permixtus","permixtus","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5011","Pipistrellus_pipistrellus","pipistrellus","Pipistrellus",76,3963,39,73,3,28,28,1,44,6
"5012","Pipistrellus_pumilus","pumilus","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5013","Pipistrellus_pygmaeus","pygmaeus","Pipistrellus",45,1123,24,44,1,19,17,0.895,27,6
"5014","Pipistrellus_raceyi","raceyi","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5015","Pipistrellus_regulus","regulus","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5016","Pipistrellus_rendalli","rendalli","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5017","Pipistrellus_rueppellii","rueppellii","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5018","Pipistrellus_rusticus","rusticus","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5019","Pipistrellus_somalicus","somalicus","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5020","Pipistrellus_stenopterus","stenopterus","Pipistrellus",1,64,1,1,0,20,1,0.05,1,0
"5021","Pipistrellus_sturdeei","sturdeei","Pipistrellus",1,1,1,1,0,1,1,1,0,1
"5022","Pipistrellus_taiwanensis","taiwanensis","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5023","Pipistrellus_tenuis","tenuis","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5024","Pipistrellus_wattsi","wattsi","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5025","Pipistrellus_westralis","westralis","Pipistrellus",0,0,0,0,0,NA,0,0,0,0
"5026","Pithecheir_melanurus","melanurus","Pithecheir",0,0,0,0,0,NA,0,0,0,0
"5027","Pithecheirops_otion","otion","Pithecheirops",0,0,0,0,0,NA,0,0,0,0
"5028","Pithecheir_parvus","parvus","Pithecheir",0,0,0,0,0,NA,0,0,0,0
"5029","Pithecia_aequatorialis","aequatorialis","Pithecia",2,11,2,2,0,7,2,0.286,0,1
"5030","Pithecia_albicans","albicans","Pithecia",1,55,1,1,0,14,1,0.071,1,0
"5031","Pithecia_cazuzai","cazuzai","Pithecia",0,0,0,0,0,NA,0,0,0,0
"5032","Pithecia_chrysocephala","chrysocephala","Pithecia",2,33,1,1,1,7,2,0.286,2,1
"5033","Pithecia_hirsuta","hirsuta","Pithecia",1,6,1,1,0,39,1,0.026,0,0
"5034","Pithecia_inusta","inusta","Pithecia",0,0,0,0,0,NA,0,0,0,0
"5035","Pithecia_irrorata","irrorata","Pithecia",3,46,3,2,1,11,3,0.273,3,1
"5036","Pithecia_isabela","isabela","Pithecia",0,0,0,0,0,NA,0,0,0,0
"5037","Pithecia_milleri","milleri","Pithecia",0,0,0,0,0,NA,0,0,0,0
"5038","Pithecia_mittermeieri","mittermeieri","Pithecia",1,2,1,1,0,4,1,0.25,0,1
"5039","Pithecia_monachus","monachus","Pithecia",3,43,3,2,1,20,2,0.1,2,1
"5040","Pithecia_napensis","napensis","Pithecia",0,0,0,0,0,NA,0,0,0,0
"5041","Pithecia_pissinattii","pissinattii","Pithecia",0,0,0,0,0,NA,0,0,0,0
"5042","Pithecia_rylandsi","rylandsi","Pithecia",2,17,2,1,1,4,2,0.5,1,2
"5043","Pithecia_vanzolinii","vanzolinii","Pithecia",0,0,0,0,0,NA,0,0,0,0
"5044","Plagiodontia_aedium","aedium","Plagiodontia",7,102,6,7,0,9,4,0.444,3,2
"5045","Plagiodontia_araeum","araeum","Plagiodontia",0,0,0,0,0,NA,0,0,0,0
"5046","Plagiodontia_ipnaeum","ipnaeum","Plagiodontia",0,0,0,0,0,NA,0,0,0,0
"5047","Planigale_gilesi","gilesi","Planigale",1,16,1,1,0,12,1,0.083,1,0
"5048","Planigale_ingrami","ingrami","Planigale",0,0,0,0,0,NA,0,0,0,0
"5049","Planigale_novaeguineae","novaeguineae","Planigale",0,0,0,0,0,NA,0,0,0,0
"5050","Planigale_tenuirostris","tenuirostris","Planigale",1,1,1,1,0,17,1,0.059,0,0
"5051","Platacanthomys_lasiurus","lasiurus","Platacanthomys",1,1,1,1,0,12,1,0.083,0,0
"5052","Platalina_genovensium","genovensium","Platalina",3,34,3,2,0,13,2,0.154,2,0
"5053","Platanista_gangetica","gangetica","Platanista",50,542,39,39,6,28,14,0.5,19,3
"5054","Platanista_indi","indi","Platanista",0,0,0,0,0,NA,0,0,0,0
"5055","Platanista_minor","minor","Platanista",11,108,10,8,2,30,5,0.167,5,1
"5056","Platygonus_compressus","compressus","Platygonus",0,0,0,0,0,NA,0,0,0,0
"5057","Platymops_setiger","setiger","Platymops",0,0,0,0,0,NA,0,0,0,0
"5058","Platyrrhinus_albericoi","albericoi","Platyrrhinus",1,14,1,1,0,10,1,0.1,1,0
"5059","Platyrrhinus_aurarius","aurarius","Platyrrhinus",1,11,1,0,1,9,1,0.111,1,0
"5060","Platyrrhinus_brachycephalus","brachycephalus","Platyrrhinus",1,8,1,1,0,6,1,0.167,0,0
"5061","Platyrrhinus_dorsalis","dorsalis","Platyrrhinus",1,4,1,1,0,3,1,0.333,0,1
"5062","Platyrrhinus_guianensis","guianensis","Platyrrhinus",0,0,0,0,0,NA,0,0,0,0
"5063","Platyrrhinus_infuscus","infuscus","Platyrrhinus",0,0,0,0,0,NA,0,0,0,0
"5064","Platyrrhinus_ismaeli","ismaeli","Platyrrhinus",0,0,0,0,0,NA,0,0,0,0
"5065","Platyrrhinus_masu","masu","Platyrrhinus",0,0,0,0,0,NA,0,0,0,0
"5066","Platyrrhinus_matapalensis","matapalensis","Platyrrhinus",0,0,0,0,0,NA,0,0,0,0
"5067","Platyrrhinus_recifinus","recifinus","Platyrrhinus",1,7,1,1,0,11,1,0.091,0,0
"5068","Platyrrhinus_umbratus","umbratus","Platyrrhinus",1,4,1,1,0,3,1,0.333,0,1
"5069","Platyrrhinus_vittatus","vittatus","Platyrrhinus",0,0,0,0,0,NA,0,0,0,0
"5070","Plecotus_ariel","ariel","Plecotus",0,0,0,0,0,NA,0,0,0,0
"5071","Plecotus_auritus","auritus","Plecotus",28,907,21,28,0,25,14,0.56,18,5
"5072","Plecotus_balensis","balensis","Plecotus",0,0,0,0,0,NA,0,0,0,0
"5073","Plecotus_christii","christii","Plecotus",0,0,0,0,0,NA,0,0,0,0
"5074","Plecotus_homochrous","homochrous","Plecotus",0,0,0,0,0,NA,0,0,0,0
"5075","Plecotus_kolombatovici","kolombatovici","Plecotus",1,7,1,1,0,2,1,0.5,0,1
"5076","Plecotus_kozlovi","kozlovi","Plecotus",0,0,0,0,0,NA,0,0,0,0
"5077","Plecotus_naderi","naderi","Plecotus",0,0,0,0,0,NA,0,0,0,0
"5078","Plecotus_ognevi","ognevi","Plecotus",0,0,0,0,0,NA,0,0,0,0
"5079","Plecotus_sacrimontis","sacrimontis","Plecotus",0,0,0,0,0,NA,0,0,0,0
"5080","Plecotus_sardus","sardus","Plecotus",2,63,2,2,0,19,2,0.105,2,0
"5081","Plecotus_strelkovi","strelkovi","Plecotus",0,0,0,0,0,NA,0,0,0,0
"5082","Plecotus_taivanus","taivanus","Plecotus",1,13,1,1,0,19,1,0.053,1,0
"5083","Plecotus_turkmenicus","turkmenicus","Plecotus",0,0,0,0,0,NA,0,0,0,0
"5084","Plecotus_wardi","wardi","Plecotus",0,0,0,0,0,NA,0,0,0,0
"5085","Plecturocebus_aureipalatii","aureipalatii","Plecturocebus",0,0,0,0,0,NA,0,0,0,0
"5086","Plecturocebus_baptista","baptista","Plecturocebus",0,0,0,0,0,NA,0,0,0,0
"5087","Plecturocebus_bernhardi","bernhardi","Plecturocebus",1,14,1,1,0,7,1,0.143,1,0
"5088","Plecturocebus_brunneus","brunneus","Plecturocebus",0,0,0,0,0,NA,0,0,0,0
"5089","Plecturocebus_caligatus","caligatus","Plecturocebus",1,9,1,1,0,5,1,0.2,0,1
"5090","Plecturocebus_cinerascens","cinerascens","Plecturocebus",1,14,1,1,0,7,1,0.143,1,0
"5091","Plecturocebus_cupreus","cupreus","Plecturocebus",6,73,6,5,1,20,4,0.2,3,2
"5092","Plecturocebus_grovesi","grovesi","Plecturocebus",0,0,0,0,0,NA,0,0,0,0
"5093","Plecturocebus_hoffmannsi","hoffmannsi","Plecturocebus",2,1,2,2,0,3,1,0.333,0,1
"5094","Plecturocebus_miltoni","miltoni","Plecturocebus",0,0,0,0,0,NA,0,0,0,0
"5095","Plecturocebus_modestus","modestus","Plecturocebus",4,14,4,3,0,11,3,0.273,0,1
"5096","Plecturocebus_moloch","moloch","Plecturocebus",10,181,10,9,0,39,7,0.179,5,2
"5097","Plecturocebus_oenanthe","oenanthe","Plecturocebus",11,99,8,10,1,13,7,0.538,5,3
"5098","Plecturocebus_olallae","olallae","Plecturocebus",4,14,4,3,0,11,3,0.273,0,1
"5099","Plecturocebus_pallescens","pallescens","Plecturocebus",1,6,1,1,0,10,1,0.1,0,0
"5100","Plecturocebus_stephennashi","stephennashi","Plecturocebus",0,0,0,0,0,NA,0,0,0,0
"5101","Plecturocebus_toppini","toppini","Plecturocebus",1,14,1,0,1,6,1,0.167,1,0
"5102","Plecturocebus_urubambensis","urubambensis","Plecturocebus",0,0,0,0,0,NA,0,0,0,0
"5103","Plecturocebus_vieirai","vieirai","Plecturocebus",0,0,0,0,0,NA,0,0,0,0
"5104","Plerotes_anchietae","anchietae","Plerotes",0,0,0,0,0,NA,0,0,0,0
"5105","Podogymnura_aureospinula","aureospinula","Podogymnura",0,0,0,0,0,NA,0,0,0,0
"5106","Podogymnura_truei","truei","Podogymnura",0,0,0,0,0,NA,0,0,0,0
"5107","Podomys_floridanus","floridanus","Podomys",0,0,0,0,0,NA,0,0,0,0
"5108","Podoxymys_roraimae","roraimae","Podoxymys",0,0,0,0,0,NA,0,0,0,0
"5109","Poecilogale_albinucha","albinucha","Poecilogale",0,0,0,0,0,NA,0,0,0,0
"5110","Poecilogale_doggetti","doggetti","Poecilogale",0,0,0,0,0,NA,0,0,0,0
"5111","Poelagus_marjorita","marjorita","Poelagus",0,0,0,0,0,NA,0,0,0,0
"5112","Pogonomelomys_bruijni","bruijni","Pogonomelomys",0,0,0,0,0,NA,0,0,0,0
"5113","Pogonomelomys_mayeri","mayeri","Pogonomelomys",0,0,0,0,0,NA,0,0,0,0
"5114","Pogonomys_championi","championi","Pogonomys",0,0,0,0,0,NA,0,0,0,0
"5115","Pogonomys_fergussoniensis","fergussoniensis","Pogonomys",0,0,0,0,0,NA,0,0,0,0
"5116","Pogonomys_forbesi","forbesi","Pogonomys",0,0,0,0,0,NA,0,0,0,0
"5117","Pogonomys_macrourus","macrourus","Pogonomys",0,0,0,0,0,NA,0,0,0,0
"5118","Pogonomys_sylvestris","sylvestris","Pogonomys",0,0,0,0,0,NA,0,0,0,0
"5119","Poiana_leightoni","leightoni","Poiana",0,0,0,0,0,NA,0,0,0,0
"5120","Poiana_richardsonii","richardsonii","Poiana",1,49,1,1,0,18,1,0.056,1,0
"5121","Poliocitellus_franklinii","franklinii","Poliocitellus",5,105,4,5,0,21,5,0.238,4,0
"5122","Pongo_abelii","abelii","Pongo",64,1228,50,50,6,18,18,1,27,8
"5123","Pongo_tapanuliensis","tapanuliensis","Pongo",5,92,3,5,0,4,2,0.5,1,2
"5124","Pontoporia_blainvillei","blainvillei","Pontoporia",78,1718,52,72,2,30,22,0.733,40,5
"5125","Porcula_salvania","salvania","Porcula",13,47,10,11,0,24,5,0.208,2,1
"5126","Potamochoerus_albifrons","albifrons","Potamochoerus",0,0,0,0,0,NA,0,0,0,0
"5127","Potamochoerus_choeropotamus","choeropotamus","Potamochoerus",0,0,0,0,0,NA,0,0,0,0
"5128","Potamochoerus_intermedius","intermedius","Potamochoerus",0,0,0,0,0,NA,0,0,0,0
"5129","Potamochoerus_johnstoni","johnstoni","Potamochoerus",0,0,0,0,0,NA,0,0,0,0
"5130","Potamochoerus_porcus","porcus","Potamochoerus",13,422,11,12,0,24,6,0.25,6,1
"5131","Potamogale_velox","velox","Potamogale",1,20,1,1,0,22,1,0.045,1,0
"5132","Potorous_gilbertii","gilbertii","Potorous",4,28,4,3,0,12,2,0.167,2,0
"5133","Potorous_longipes","longipes","Potorous",5,85,5,5,0,33,4,0.121,3,0
"5134","Potorous_platyops","platyops","Potorous",0,0,0,0,0,NA,0,0,0,0
"5135","Potos_flavus","flavus","Potos",8,244,8,6,0,17,6,0.353,6,1
"5136","Praomys_aeta","aeta","Praomys",0,0,0,0,0,NA,0,0,0,0
"5137","Praomys_butleri","butleri","Praomys",0,0,0,0,0,NA,0,0,0,0
"5138","Praomys_coetzeei","coetzeei","Praomys",0,0,0,0,0,NA,0,0,0,0
"5139","Praomys_daltoni","daltoni","Praomys",0,0,0,0,0,NA,0,0,0,0
"5140","Praomys_degraaffi","degraaffi","Praomys",1,2,1,1,0,8,1,0.125,0,0
"5141","Praomys_delectorum","delectorum","Praomys",1,10,1,1,0,34,1,0.029,1,0
"5142","Praomys_derooi","derooi","Praomys",0,0,0,0,0,NA,0,0,0,0
"5143","Praomys_erythroleucus","erythroleucus","Praomys",0,0,0,0,0,NA,0,0,0,0
"5144","Praomys_fumatus","fumatus","Praomys",0,0,0,0,0,NA,0,0,0,0
"5145","Praomys_hartwigi","hartwigi","Praomys",2,11,2,2,0,7,1,0.143,1,0
"5146","Praomys_jacksoni","jacksoni","Praomys",1,10,1,1,0,9,1,0.111,1,0
"5147","Praomys_lukolelae","lukolelae","Praomys",0,0,0,0,0,NA,0,0,0,0
"5148","Praomys_mattheyi","mattheyi","Praomys",0,0,0,0,0,NA,0,0,0,0
"5149","Praomys_minor","minor","Praomys",1,10,1,1,0,9,1,0.111,1,0
"5150","Praomys_misonnei","misonnei","Praomys",2,10,2,2,0,11,1,0.091,0,1
"5151","Praomys_morio","morio","Praomys",0,0,0,0,0,NA,0,0,0,0
"5152","Praomys_mutoni","mutoni","Praomys",0,0,0,0,0,NA,0,0,0,0
"5153","Praomys_obscurus","obscurus","Praomys",0,0,0,0,0,NA,0,0,0,0
"5154","Praomys_petteri","petteri","Praomys",0,0,0,0,0,NA,0,0,0,0
"5155","Praomys_rostratus","rostratus","Praomys",3,28,2,3,0,19,2,0.105,1,1
"5156","Praomys_taitae","taitae","Praomys",0,0,0,0,0,NA,0,0,0,0
"5157","Praomys_tullbergi","tullbergi","Praomys",2,10,1,2,0,5,2,0.4,0,2
"5158","Praomys_verschureni","verschureni","Praomys",1,52,1,1,0,16,1,0.062,1,0
"5159","Presbytis_albigena","albigena","Presbytis",0,0,0,0,0,NA,0,0,0,0
"5160","Presbytis_canicrus","canicrus","Presbytis",1,5,1,1,0,9,1,0.111,0,0
"5161","Presbytis_chrysomelas","chrysomelas","Presbytis",3,13,3,3,0,9,2,0.222,0,1
"5162","Presbytis_frontata","frontata","Presbytis",1,5,1,1,0,7,1,0.143,0,0
"5163","Presbytis_ignita","ignita","Presbytis",0,0,0,0,0,NA,0,0,0,0
"5164","Presbytis_natunae","natunae","Presbytis",1,23,1,1,0,18,1,0.056,1,0
"5165","Presbytis_nobilis","nobilis","Presbytis",0,0,0,0,0,NA,0,0,0,0
"5166","Presbytis_pileata","pileata","Presbytis",0,0,0,0,0,NA,0,0,0,0
"5167","Presbytis_robinsoni","robinsoni","Presbytis",0,0,0,0,0,NA,0,0,0,0
"5168","Presbytis_sabana","sabana","Presbytis",0,0,0,0,0,NA,0,0,0,0
"5169","Presbytis_senex","senex","Presbytis",0,0,0,0,0,NA,0,0,0,0
"5170","Presbytis_siamensis","siamensis","Presbytis",3,11,3,1,0,5,2,0.4,0,2
"5171","Presbytis_thomasi","thomasi","Presbytis",2,74,2,1,1,11,2,0.182,2,1
"5172","Presbytis_vetulus","vetulus","Presbytis",0,0,0,0,0,NA,0,0,0,0
"5173","Priodontes_maximus","maximus","Priodontes",30,405,24,29,0,20,12,0.6,12,4
"5174","Prionailurus_bengalensis","bengalensis","Prionailurus",87,2049,60,80,2,27,22,0.815,37,7
"5175","Prionailurus_hispida","hispida","Prionailurus",0,0,0,0,0,NA,0,0,0,0
"5176","Prionailurus_iriomotensis","iriomotensis","Prionailurus",2,24,2,2,0,22,2,0.091,1,0
"5177","Prionailurus_largha","largha","Prionailurus",0,0,0,0,0,NA,0,0,0,0
"5178","Prionailurus_planiceps","planiceps","Prionailurus",11,233,6,9,1,21,7,0.333,5,1
"5179","Prionailurus_rubiginosus","rubiginosus","Prionailurus",8,14,7,8,0,24,3,0.125,0,3
"5180","Prionailurus_viverrinus","viverrinus","Prionailurus",22,319,17,19,1,24,9,0.375,6,3
"5181","Prionodon_linsang","linsang","Prionodon",3,46,2,3,0,15,2,0.133,1,0
"5182","Prionodon_pardicotor","pardicotor","Prionodon",0,0,0,0,0,NA,0,0,0,0
"5183","Prionomys_batesi","batesi","Prionomys",0,0,0,0,0,NA,0,0,0,0
"5184","Procapra_gutturosa","gutturosa","Procapra",31,932,23,28,1,24,15,0.625,20,2
"5185","Procapra_picticaudata","picticaudata","Procapra",30,419,18,27,3,30,13,0.433,14,3
"5186","Procapra_przewalskii","przewalskii","Procapra",30,422,23,29,0,26,13,0.5,17,2
"5187","Procavia_bettoni","bettoni","Procavia",0,0,0,0,0,NA,0,0,0,0
"5188","Procavia_buchanani","buchanani","Procavia",0,0,0,0,0,NA,0,0,0,0
"5189","Procavia_butleri","butleri","Procavia",0,0,0,0,0,NA,0,0,0,0
"5190","Procavia_daemon","daemon","Procavia",0,0,0,0,0,NA,0,0,0,0
"5191","Procavia_goslingi","goslingi","Procavia",0,0,0,0,0,NA,0,0,0,0
"5192","Procavia_jacksoni","jacksoni","Procavia",0,0,0,0,0,NA,0,0,0,0
"5193","Procavia_johnstoni","johnstoni","Procavia",0,0,0,0,0,NA,0,0,0,0
"5194","Procavia_latastei","latastei","Procavia",0,0,0,0,0,NA,0,0,0,0
"5195","Procavia_lopesi","lopesi","Procavia",0,0,0,0,0,NA,0,0,0,0
"5196","Procavia_mackinderi","mackinderi","Procavia",0,0,0,0,0,NA,0,0,0,0
"5197","Procavia_mima","mima","Procavia",0,0,0,0,0,NA,0,0,0,0
"5198","Procavia_oweni","oweni","Procavia",0,0,0,0,0,NA,0,0,0,0
"5199","Procavia_pallida","pallida","Procavia",0,0,0,0,0,NA,0,0,0,0
"5200","Procavia_pumila","pumila","Procavia",0,0,0,0,0,NA,0,0,0,0
"5201","Procavia_ruficeps","ruficeps","Procavia",0,0,0,0,0,NA,0,0,0,0
"5202","Procavia_ruwenzorii","ruwenzorii","Procavia",0,0,0,0,0,NA,0,0,0,0
"5203","Procavia_sharica","sharica","Procavia",0,0,0,0,0,NA,0,0,0,0
"5204","Procavia_syriaca","syriaca","Procavia",0,0,0,0,0,NA,0,0,0,0
"5205","Procolobus_verus","verus","Procolobus",4,30,3,4,0,14,3,0.214,2,0
"5206","Procyon_brachyurus","brachyurus","Procyon",0,0,0,0,0,NA,0,0,0,0
"5207","Procyon_cancrivorus","cancrivorus","Procyon",15,126,13,14,1,12,8,0.667,7,2
"5208","Procyon_lotor","lotor","Procyon",155,3226,95,141,6,29,31,1.069,82,8
"5209","Procyon_minor","minor","Procyon",2,38,2,2,0,22,2,0.091,2,0
"5210","Procyon_obscurus","obscurus","Procyon",0,0,0,0,0,NA,0,0,0,0
"5211","Procyon_psora","psora","Procyon",0,0,0,0,0,NA,0,0,0,0
"5212","Procyon_pygmaeus","pygmaeus","Procyon",5,56,4,4,0,17,3,0.176,3,1
"5213","Proechimys_brevicauda","brevicauda","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5214","Proechimys_canicollis","canicollis","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5215","Proechimys_centralis","centralis","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5216","Proechimys_chrysaeolus","chrysaeolus","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5217","Proechimys_cuvieri","cuvieri","Proechimys",4,251,4,4,0,20,4,0.2,2,1
"5218","Proechimys_decumanus","decumanus","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5219","Proechimys_echinothrix","echinothrix","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5220","Proechimys_gardneri","gardneri","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5221","Proechimys_guairae","guairae","Proechimys",1,17,1,1,0,40,1,0.025,1,0
"5222","Proechimys_gularis","gularis","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5223","Proechimys_guyannensis","guyannensis","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5224","Proechimys_hoplomyoides","hoplomyoides","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5225","Proechimys_kulinae","kulinae","Proechimys",1,9,1,1,0,6,1,0.167,0,0
"5226","Proechimys_longicaudatus","longicaudatus","Proechimys",1,10,1,1,0,20,1,0.05,1,0
"5227","Proechimys_magdalenae","magdalenae","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5228","Proechimys_mincae","mincae","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5229","Proechimys_oconnelli","oconnelli","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5230","Proechimys_oris","oris","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5231","Proechimys_pattoni","pattoni","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5232","Proechimys_poliopus","poliopus","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5233","Proechimys_quadruplicatus","quadruplicatus","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5234","Proechimys_roberti","roberti","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5235","Proechimys_simonsi","simonsi","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5236","Proechimys_steerei","steerei","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5237","Proechimys_trinitatis","trinitatis","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5238","Proechimys_trinitatus","trinitatus","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5239","Proechimys_urichi","urichi","Proechimys",0,0,0,0,0,NA,0,0,0,0
"5240","Proedromys_bedfordi","bedfordi","Proedromys",0,0,0,0,0,NA,0,0,0,0
"5241","Proedromys_liangshanensis","liangshanensis","Proedromys",0,0,0,0,0,NA,0,0,0,0
"5242","Profelis_aurata","aurata","Profelis",3,70,2,2,1,11,3,0.273,2,1
"5243","Prolagus_bilobus","bilobus","Prolagus",0,0,0,0,0,NA,0,0,0,0
"5244","Prolagus_sardus","sardus","Prolagus",0,0,0,0,0,NA,0,0,0,0
"5245","Prolemur_simus","simus","Prolemur",12,148,8,10,2,32,7,0.219,6,3
"5246","Prometheomys_schaposchnikowi","schaposchnikowi","Prometheomys",0,0,0,0,0,NA,0,0,0,0
"5247","Promops_centralis","centralis","Promops",7,607,7,7,0,23,5,0.217,4,1
"5248","Promops_davisoni","davisoni","Promops",0,0,0,0,0,NA,0,0,0,0
"5249","Promops_nasutus","nasutus","Promops",3,73,3,3,0,7,2,0.286,1,2
"5250","Pronolagus_caucinus","caucinus","Pronolagus",0,0,0,0,0,NA,0,0,0,0
