"","genus_species","species","genus","publications","citations","journals","articles","reviews","years_publishing","h","m","i10","h5"
"5819","Rhinopoma_hadramauticum","hadramauticum","Rhinopoma",0,0,0,0,0,NA,0,0,0,0
"5820","Rhinopoma_macinnesi","macinnesi","Rhinopoma",0,0,0,0,0,NA,0,0,0,0
"5821","Rhinopoma_muscatellum","muscatellum","Rhinopoma",4,36,4,4,0,48,2,0.042,1,0
"5822","Rhinosciurus_laticaudatus","laticaudatus","Rhinosciurus",2,19,2,2,0,22,2,0.091,1,0
"5823","Rhipidomys_albujai","albujai","Rhipidomys",1,10,1,1,0,4,1,0.25,1,1
"5824","Rhipidomys_austrinus","austrinus","Rhipidomys",1,9,1,1,0,10,1,0.1,0,0
"5825","Rhipidomys_cariri","cariri","Rhipidomys",0,0,0,0,0,NA,0,0,0,0
"5826","Rhipidomys_caucensis","caucensis","Rhipidomys",0,0,0,0,0,NA,0,0,0,0
"5827","Rhipidomys_couesi","couesi","Rhipidomys",0,0,0,0,0,NA,0,0,0,0
"5828","Rhipidomys_emiliae","emiliae","Rhipidomys",0,0,0,0,0,NA,0,0,0,0
"5829","Rhipidomys_fulviventer","fulviventer","Rhipidomys",2,1,2,2,0,3,1,0.333,0,1
"5830","Rhipidomys_gardneri","gardneri","Rhipidomys",0,0,0,0,0,NA,0,0,0,0
"5831","Rhipidomys_ipukensis","ipukensis","Rhipidomys",1,28,1,1,0,10,1,0.1,1,0
"5832","Rhipidomys_itoan","itoan","Rhipidomys",1,2,1,1,0,2,1,0.5,0,1
"5833","Rhipidomys_latimanus","latimanus","Rhipidomys",3,10,3,2,1,9,2,0.222,0,1
"5834","Rhipidomys_leucodactylus","leucodactylus","Rhipidomys",5,103,5,5,0,40,4,0.1,2,0
"5835","Rhipidomys_macconnelli","macconnelli","Rhipidomys",2,20,2,1,0,10,1,0.1,1,0
"5836","Rhipidomys_macrurus","macrurus","Rhipidomys",8,81,5,8,0,14,5,0.357,4,1
"5837","Rhipidomys_mastacalis","mastacalis","Rhipidomys",13,290,10,12,1,35,7,0.2,5,1
"5838","Rhipidomys_masticalis","masticalis","Rhipidomys",0,0,0,0,0,NA,0,0,0,0
"5839","Rhipidomys_modicus","modicus","Rhipidomys",0,0,0,0,0,NA,0,0,0,0
"5840","Rhipidomys_nitela","nitela","Rhipidomys",4,277,4,4,0,21,4,0.19,2,0
"5841","Rhipidomys_ochrogaster","ochrogaster","Rhipidomys",1,4,1,1,0,10,1,0.1,0,0
"5842","Rhipidomys_qundianus","qundianus","Rhipidomys",0,0,0,0,0,NA,0,0,0,0
"5843","Rhipidomys_scandens","scandens","Rhipidomys",0,0,0,0,0,NA,0,0,0,0
"5844","Rhipidomys_tribei","tribei","Rhipidomys",0,0,0,0,0,NA,0,0,0,0
"5845","Rhipidomys_venezuelae","venezuelae","Rhipidomys",0,0,0,0,0,NA,0,0,0,0
"5846","Rhipidomys_venustus","venustus","Rhipidomys",1,4,1,1,0,8,1,0.125,0,0
"5847","Rhipidomys_wetzeli","wetzeli","Rhipidomys",2,20,2,1,0,10,1,0.1,1,0
"5848","Rhizomys_sinensis","sinensis","Rhizomys",21,470,20,20,0,65,9,0.138,9,4
"5849","Rhizomys_sumatrensis","sumatrensis","Rhizomys",6,117,6,6,0,25,3,0.12,3,1
"5850","Rhogeessa_aeneus","aeneus","Rhogeessa",4,32,4,4,0,13,3,0.231,2,1
"5851","Rhogeessa_alleni","alleni","Rhogeessa",3,22,3,3,0,15,2,0.133,1,0
"5852","Rhogeessa_bickhami","bickhami","Rhogeessa",0,0,0,0,0,NA,0,0,0,0
"5853","Rhogeessa_genowaysi","genowaysi","Rhogeessa",1,14,1,1,0,13,1,0.077,1,0
"5854","Rhogeessa_gracilis","gracilis","Rhogeessa",1,14,1,1,0,13,1,0.077,1,0
"5855","Rhogeessa_hussoni","hussoni","Rhogeessa",2,12,2,2,0,10,2,0.2,0,0
"5856","Rhogeessa_io","io","Rhogeessa",5,65,5,5,0,14,4,0.286,3,0
"5857","Rhogeessa_menchuae","menchuae","Rhogeessa",0,0,0,0,0,NA,0,0,0,0
"5858","Rhogeessa_minutilla","minutilla","Rhogeessa",1,1,1,1,0,17,1,0.059,0,0
"5859","Rhogeessa_mira","mira","Rhogeessa",0,0,0,0,0,NA,0,0,0,0
"5860","Rhogeessa_parvula","parvula","Rhogeessa",2,39,2,2,0,22,2,0.091,2,0
"5861","Rhogeessa_tumida","tumida","Rhogeessa",5,242,4,5,0,35,4,0.114,4,0
"5862","Rhogeessa_velilla","velilla","Rhogeessa",1,123,1,1,0,12,1,0.083,1,0
"5863","Rhombomys_giganteus","giganteus","Rhombomys",0,0,0,0,0,NA,0,0,0,0
"5864","Rhynchocyon_adersi","adersi","Rhynchocyon",0,0,0,0,0,NA,0,0,0,0
"5865","Rhynchocyon_chrysopygus","chrysopygus","Rhynchocyon",10,96,7,10,0,40,6,0.15,5,0
"5866","Rhynchocyon_claudi","claudi","Rhynchocyon",0,0,0,0,0,NA,0,0,0,0
"5867","Rhynchocyon_hendersoni","hendersoni","Rhynchocyon",0,0,0,0,0,NA,0,0,0,0
"5868","Rhynchocyon_macrurus","macrurus","Rhynchocyon",0,0,0,0,0,NA,0,0,0,0
"5869","Rhynchocyon_stuhlmanni","stuhlmanni","Rhynchocyon",0,0,0,0,0,NA,0,0,0,0
"5870","Rhynchocyon_swynnertoni","swynnertoni","Rhynchocyon",0,0,0,0,0,NA,0,0,0,0
"5871","Rhynchocyon_udzungwensis","udzungwensis","Rhynchocyon",5,94,3,5,0,13,5,0.385,3,0
"5872","Rhynchogale_caniceps","caniceps","Rhynchogale",0,0,0,0,0,NA,0,0,0,0
"5873","Rhynchogale_melleri","melleri","Rhynchogale",0,0,0,0,0,NA,0,0,0,0
"5874","Rhyncholestes_raphanurus","raphanurus","Rhyncholestes",8,232,5,8,0,33,7,0.212,7,0
"5875","Rhynchomeles_prattorum","prattorum","Rhynchomeles",1,5,1,1,0,31,1,0.032,0,0
"5876","Rhynchomys_banahao","banahao","Rhynchomys",0,0,0,0,0,NA,0,0,0,0
"5877","Rhynchomys_isarogensis","isarogensis","Rhynchomys",2,67,1,2,0,30,2,0.067,1,1
"5878","Rhynchomys_soricoides","soricoides","Rhynchomys",1,3,1,1,0,2,1,0.5,0,1
"5879","Rhynchomys_tapulao","tapulao","Rhynchomys",0,0,0,0,0,NA,0,0,0,0
"5880","Rhynchonycteris_naso","naso","Rhynchonycteris",21,469,20,17,1,45,8,0.178,8,2
"5881","Rodhocetus_balochistanensis","balochistanensis","Rodhocetus",1,229,1,1,0,20,1,0.05,1,0
"5882","Romerolagus_diazi","diazi","Romerolagus",46,426,35,44,0,42,7,0.167,6,2
"5883","Rousettus_amplexicaudatus","amplexicaudatus","Rousettus",26,460,25,25,0,49,11,0.224,13,3
"5884","Rousettus_celebensis","celebensis","Rousettus",0,0,0,0,0,NA,0,0,0,0
"5885","Rousettus_lanosus","lanosus","Rousettus",6,52,5,6,0,28,3,0.107,1,1
"5886","Rousettus_leachii","leachii","Rousettus",1,3,1,1,0,24,1,0.042,0,0
"5887","Rousettus_leschenaultii","leschenaultii","Rousettus",117,1290,73,107,3,56,20,0.357,41,5
"5888","Rousettus_linduensis","linduensis","Rousettus",0,0,0,0,0,NA,0,0,0,0
"5889","Rousettus_madagascariensis","madagascariensis","Rousettus",29,354,19,26,2,44,9,0.205,8,5
"5890","Rousettus_obliviosus","obliviosus","Rousettus",7,88,7,4,3,27,6,0.222,5,1
"5891","Rousettus_spinalatus","spinalatus","Rousettus",1,11,1,1,0,32,1,0.031,1,0
"5892","Rousettus_stresemanni","stresemanni","Rousettus",1,14,1,1,0,44,1,0.023,1,0
"5893","Rubrisciurus_rubriventer","rubriventer","Rubrisciurus",3,55,3,3,0,19,3,0.158,2,0
"5894","Rucervus_platyceros","platyceros","Rucervus",0,0,0,0,0,NA,0,0,0,0
"5895","Rucervus_schomburgki","schomburgki","Rucervus",3,1,3,2,0,145,1,0.007,0,0
"5896","Rucervus_thamin","thamin","Rucervus",0,0,0,0,0,NA,0,0,0,0
"5897","Rungwecebus_kipunji","kipunji","Rungwecebus",16,278,12,14,2,13,10,0.769,11,2
"5898","Rusa_alfredi","alfredi","Rusa",4,21,4,3,1,30,2,0.067,1,1
"5899","Rusa_marianna","marianna","Rusa",15,110,12,14,1,22,5,0.227,3,3
"5900","Ruwenzorisorex_suncoides","suncoides","Ruwenzorisorex",0,0,0,0,0,NA,0,0,0,0
"5901","Saccolaimus_flaviventris","flaviventris","Saccolaimus",13,222,11,10,3,39,6,0.154,4,3
"5902","Saccolaimus_granti","granti","Saccolaimus",0,0,0,0,0,NA,0,0,0,0
"5903","Saccolaimus_mixtus","mixtus","Saccolaimus",0,0,0,0,0,NA,0,0,0,0
"5904","Saccolaimus_peli","peli","Saccolaimus",1,4,1,1,0,21,1,0.048,0,0
"5905","Saccolaimus_saccolaimus","saccolaimus","Saccolaimus",5,21,5,4,0,20,3,0.15,0,1
"5906","Saccopteryx_antioquensis","antioquensis","Saccopteryx",0,0,0,0,0,NA,0,0,0,0
"5907","Saccopteryx_bilineata","bilineata","Saccopteryx",75,2226,35,67,3,51,29,0.569,54,4
"5908","Saccopteryx_canescens","canescens","Saccopteryx",0,0,0,0,0,NA,0,0,0,0
"5909","Saccopteryx_gymnura","gymnura","Saccopteryx",3,523,3,3,0,23,3,0.13,3,0
"5910","Saccopteryx_leptura","leptura","Saccopteryx",11,376,9,11,0,45,8,0.178,8,3
"5911","Saccostomus_mashonae","mashonae","Saccostomus",0,0,0,0,0,NA,0,0,0,0
"5912","Saccostomus_mearnsi","mearnsi","Saccostomus",15,414,12,14,1,31,10,0.323,11,2
"5913","Saccostomus_umbriventer","umbriventer","Saccostomus",0,0,0,0,0,NA,0,0,0,0
"5914","Saguinus_cruzlimai","cruzlimai","Saguinus",0,0,0,0,0,NA,0,0,0,0
"5915","Saguinus_geoffroyi","geoffroyi","Saguinus",769,17585,312,0,0,95,64,0.674,426,12
"5916","Saguinus_graellsi","graellsi","Saguinus",0,0,0,0,0,NA,0,0,0,0
"5917","Saguinus_inustus","inustus","Saguinus",3,36,3,3,0,11,2,0.182,1,2
"5918","Saguinus_leucopus","leucopus","Saguinus",32,208,24,32,0,43,8,0.186,7,3
"5919","Saguinus_martinsi","martinsi","Saguinus",2,11,2,2,0,24,2,0.083,0,0
"5920","Saguinus_niger","niger","Saguinus",26,348,20,24,1,40,12,0.3,13,2
"5921","Saguinus_oedipus","oedipus","Saguinus",4154,35328,1390,3010,537,171,74,0.433,873,12
"5922","Saguinus_tripartitus","tripartitus","Saguinus",9,97,8,7,1,33,6,0.182,3,1
"5923","Saguinus_ursulus","ursulus","Saguinus",2,8,2,1,1,8,1,0.125,0,0
"5924","Saharagalago_misrensis","misrensis","Saharagalago",0,0,0,0,0,NA,0,0,0,0
"5925","Sahelanthropus_tchadensis","tchadensis","Sahelanthropus",43,1656,25,28,6,19,16,0.842,19,3
"5926","Saiga_borealis","borealis","Saiga",4,22,4,3,1,27,2,0.074,1,1
"5927","Saimiri_cassiquiarensis","cassiquiarensis","Saimiri",6,48,6,6,0,12,4,0.333,3,3
"5928","Saimiri_madierae","madierae","Saimiri",0,0,0,0,0,NA,0,0,0,0
"5929","Saimiri_ustus","ustus","Saimiri",14,327,11,11,2,37,7,0.189,7,1
"5930","Saimiri_vanzolinii","vanzolinii","Saimiri",13,118,11,12,1,14,6,0.429,4,4
"5931","Sairadelphys_tocantinensis","tocantinensis","Sairadelphys",1,8,1,1,0,6,1,0.167,0,0
"5932","Salanoia_concolor","concolor","Salanoia",4,71,4,4,0,11,4,0.364,2,2
"5933","Salinomys_delicatus","delicatus","Salinomys",4,24,4,3,1,10,3,0.3,1,2
"5934","Salpingotulus_michaelis","michaelis","Salpingotulus",0,0,0,0,0,NA,0,0,0,0
"5935","Salpingotus_crassicauda","crassicauda","Salpingotus",2,3,2,2,0,20,1,0.05,0,0
"5936","Salpingotus_heptneri","heptneri","Salpingotus",0,0,0,0,0,NA,0,0,0,0
"5937","Salpingotus_kozlovi","kozlovi","Salpingotus",2,8,2,2,0,16,1,0.062,0,0
"5938","Salpingotus_pallidus","pallidus","Salpingotus",0,0,0,0,0,NA,0,0,0,0
"5939","Salpingotus_thomasi","thomasi","Salpingotus",0,0,0,0,0,NA,0,0,0,0
"5940","Santamartamys_rufodorsalis","rufodorsalis","Santamartamys",0,0,0,0,0,NA,0,0,0,0
"5941","Sapajus_cay","cay","Sapajus",22,200,20,22,0,35,7,0.2,7,3
"5942","Sapajus_flavius","flavius","Sapajus",30,197,20,28,0,12,7,0.583,5,5
"5943","Sapajus_libidinosus","libidinosus","Sapajus",147,2472,59,136,3,17,28,1.647,72,11
"5944","Sapajus_xanthosternos","xanthosternos","Sapajus",21,125,19,18,0,35,7,0.2,4,3
"5945","Sarcophilus_harrisii","harrisii","Sarcophilus",372,9707,174,313,33,57,50,0.877,196,17
"5946","Sauromys_petrophilus","petrophilus","Sauromys",3,29,3,3,0,20,2,0.1,1,1
"5947","Saxatilomys_paulinae","paulinae","Saxatilomys",3,11,2,3,0,10,2,0.2,0,0
"5948","Scalopus_aquaticus","aquaticus","Scalopus",51,613,40,48,0,82,14,0.171,22,2
"5949","Scapanulus_oweni","oweni","Scapanulus",5,22,5,5,0,9,3,0.333,0,2
"5950","Scapanus_latimanus","latimanus","Scapanus",8,117,8,8,0,49,5,0.102,4,2
"5951","Scapanus_mesolatimanus","mesolatimanus","Scapanus",0,0,0,0,0,NA,0,0,0,0
"5952","Scapanus_orarius","orarius","Scapanus",12,204,10,12,0,40,8,0.2,8,1
"5953","Scapanus_schultzi","schultzi","Scapanus",0,0,0,0,0,NA,0,0,0,0
"5954","Scapanus_townsendii","townsendii","Scapanus",4,32,4,4,0,56,3,0.054,2,1
"5955","Scapteromys_aquaticus","aquaticus","Scapteromys",101,1680,68,95,3,45,22,0.489,50,4
"5956","Scapteromys_meridionalis","meridionalis","Scapteromys",0,0,0,0,0,NA,0,0,0,0
"5957","Scapteromys_tumidus","tumidus","Scapteromys",39,795,26,35,4,49,17,0.347,24,1
"5958","Scaptochirus_gilliesi","gilliesi","Scaptochirus",0,0,0,0,0,NA,0,0,0,0
"5959","Scaptochirus_moschatus","moschatus","Scaptochirus",8,106,6,7,0,39,5,0.128,4,0
"5960","Scaptonyx_fusicaudatus","fusicaudatus","Scaptonyx",0,0,0,0,0,NA,0,0,0,0
"5961","Scaptonyx_fusicaudus","fusicaudus","Scaptonyx",5,64,4,5,0,17,5,0.294,2,2
"5962","Scarturus_elater","elater","Scarturus",12,71,9,11,1,47,5,0.106,3,3
"5963","Scarturus_tetradactyla","tetradactyla","Scarturus",9,78,6,9,0,60,6,0.1,4,0
"5964","Scarturus_vinogradovi","vinogradovi","Scarturus",0,0,0,0,0,NA,0,0,0,0
"5965","Schoinobates_volans","volans","Schoinobates",12,147,7,12,0,69,7,0.101,6,0
"5966","Sciurocheirus_makandensis","makandensis","Sciurocheirus",0,0,0,0,0,NA,0,0,0,0
"5967","Sciurotamias_davidianus","davidianus","Sciurotamias",30,343,18,30,0,30,11,0.367,11,3
"5968","Sciurotamias_forresti","forresti","Sciurotamias",0,0,0,0,0,NA,0,0,0,0
"5969","Sciurus_aestuans","aestuans","Sciurus",14,324,13,12,2,23,9,0.391,9,0
"5970","Sciurus_alleni","alleni","Sciurus",0,0,0,0,0,NA,0,0,0,0
"5971","Sciurus_annulatus","annulatus","Sciurus",0,0,0,0,0,NA,0,0,0,0
"5972","Sciurus_anomalus","anomalus","Sciurus",40,175,31,37,3,38,8,0.211,5,4
"5973","Sciurus_arizonensis","arizonensis","Sciurus",7,44,5,7,0,13,4,0.308,2,1
"5974","Sciurus_aureogaster","aureogaster","Sciurus",24,271,20,22,1,20,9,0.45,8,2
"5975","Sciurus_colliaei","colliaei","Sciurus",2,33,2,2,0,14,2,0.143,1,0
"5976","Sciurus_deppei","deppei","Sciurus",2,19,2,2,0,22,2,0.091,1,0
"5977","Sciurus_ebii","ebii","Sciurus",0,0,0,0,0,NA,0,0,0,0
"5978","Sciurus_erythropus","erythropus","Sciurus",0,0,0,0,0,NA,0,0,0,0
"5979","Sciurus_flammifer","flammifer","Sciurus",0,0,0,0,0,NA,0,0,0,0
"5980","Sciurus_gilvigularis","gilvigularis","Sciurus",0,0,0,0,0,NA,0,0,0,0
"5981","Sciurus_griseus","griseus","Sciurus",53,714,31,0,0,62,15,0.242,20,4
"5982","Sciurus_igniventris","igniventris","Sciurus",8,149,7,7,0,22,5,0.227,4,0
"5983","Sciurus_javanicus","javanicus","Sciurus",0,0,0,0,0,NA,0,0,0,0
"5984","Sciurus_lis","lis","Sciurus",21,248,16,21,0,41,9,0.22,9,1
"5985","Sciurus_maltei","maltei","Sciurus",1,2,1,1,0,20,1,0.05,0,0
"5986","Sciurus_nayaritensis","nayaritensis","Sciurus",8,83,4,7,1,20,6,0.3,4,0
"5987","Sciurus_oculatus","oculatus","Sciurus",0,0,0,0,0,NA,0,0,0,0
"5988","Sciurus_pucheranii","pucheranii","Sciurus",0,0,0,0,0,NA,0,0,0,0
"5989","Sciurus_pyrrhinus","pyrrhinus","Sciurus",0,0,0,0,0,NA,0,0,0,0
"5990","Sciurus_richmondi","richmondi","Sciurus",0,0,0,0,0,NA,0,0,0,0
"5991","Sciurus_sanborni","sanborni","Sciurus",0,0,0,0,0,NA,0,0,0,0
"5992","Sciurus_spadiceus","spadiceus","Sciurus",6,36,5,5,0,19,5,0.263,0,0
"5993","Sciurus_urucumus","urucumus","Sciurus",2,28,2,2,0,13,1,0.077,1,0
"5994","Sciurus_vareigatoides","vareigatoides","Sciurus",0,0,0,0,0,NA,0,0,0,0
"5995","Sciurus_variabilis","variabilis","Sciurus",0,0,0,0,0,NA,0,0,0,0
"5996","Sciurus_whitei","whitei","Sciurus",0,0,0,0,0,NA,0,0,0,0
"5997","Sciurus_yucatanensis","yucatanensis","Sciurus",4,23,4,4,0,22,3,0.136,1,1
"5998","Scleronycteris_ega","ega","Scleronycteris",0,0,0,0,0,NA,0,0,0,0
"5999","Scolomys_juruaense","juruaense","Scolomys",1,11,1,1,0,17,1,0.059,1,0
"6000","Scolomys_melanops","melanops","Scolomys",4,22,3,4,0,17,2,0.118,1,0
"6001","Scolomys_ucayalensis","ucayalensis","Scolomys",3,18,3,3,0,17,2,0.118,1,0
"6002","Scoteanax_rueppellii","rueppellii","Scoteanax",2,56,2,2,0,21,1,0.048,1,0
"6003","Scotinomys_teguina","teguina","Scotinomys",19,396,17,18,1,14,8,0.571,8,4
"6004","Scotinomys_xerampelinus","xerampelinus","Scotinomys",6,121,6,6,0,23,4,0.174,3,1
"6005","Scotoecus_albigula","albigula","Scotoecus",0,0,0,0,0,NA,0,0,0,0
"6006","Scotoecus_albofuscus","albofuscus","Scotoecus",0,0,0,0,0,NA,0,0,0,0
"6007","Scotoecus_hindei","hindei","Scotoecus",0,0,0,0,0,NA,0,0,0,0
"6008","Scotoecus_hirundo","hirundo","Scotoecus",6,67,5,6,0,19,5,0.263,2,1
"6009","Scotoecus_pallidus","pallidus","Scotoecus",2,3,2,2,0,6,1,0.167,0,0
"6010","Scotomanes_ornatus","ornatus","Scotomanes",4,43,4,4,0,59,2,0.034,2,0
"6011","Scotonycteris_bergmansi","bergmansi","Scotonycteris",0,0,0,0,0,NA,0,0,0,0
"6012","Scotonycteris_ophiodon","ophiodon","Scotonycteris",3,79,2,2,0,39,3,0.077,3,0
"6013","Scotophilus_andrewreborii","andrewreborii","Scotophilus",0,0,0,0,0,NA,0,0,0,0
"6014","Scotophilus_bonbonicus","bonbonicus","Scotophilus",0,0,0,0,0,NA,0,0,0,0
"6015","Scotophilus_borbonicus","borbonicus","Scotophilus",5,57,5,3,1,39,3,0.077,2,0
"6016","Scotophilus_celebensis","celebensis","Scotophilus",0,0,0,0,0,NA,0,0,0,0
"6017","Scotophilus_collinus","collinus","Scotophilus",0,0,0,0,0,NA,0,0,0,0
"6018","Scotophilus_dinganii","dinganii","Scotophilus",14,174,10,14,0,15,7,0.467,6,3
"6019","Scotophilus_ejetai","ejetai","Scotophilus",0,0,0,0,0,NA,0,0,0,0
"6020","Scotophilus_heathii","heathii","Scotophilus",69,682,46,68,0,47,16,0.34,27,1
"6021","Scotophilus_kuhlii","kuhlii","Scotophilus",34,555,31,0,0,32,10,0.312,11,5
"6022","Scotophilus_leucogaster","leucogaster","Scotophilus",10,179,10,10,0,47,6,0.128,4,1
"6023","Scotophilus_livingstonii","livingstonii","Scotophilus",0,0,0,0,0,NA,0,0,0,0
"6024","Scotophilus_marovaza","marovaza","Scotophilus",0,0,0,0,0,NA,0,0,0,0
"6025","Scotophilus_mhlangani","mhlangani","Scotophilus",0,0,0,0,0,NA,0,0,0,0
"6026","Scotophilus_nigrita","nigrita","Scotophilus",4,33,3,4,0,51,3,0.059,1,0
"6027","Scotophilus_nucella","nucella","Scotophilus",1,2,1,1,0,5,1,0.2,0,0
"6028","Scotophilus_nux","nux","Scotophilus",2,26,2,2,0,12,2,0.167,1,0
"6029","Scotophilus_robustus","robustus","Scotophilus",1,26,1,0,1,16,1,0.062,1,0
"6030","Scotophilus_tandrefana","tandrefana","Scotophilus",1,6,1,1,0,12,1,0.083,0,0
"6031","Scotophilus_temminckii","temminckii","Scotophilus",1,5,1,1,0,55,1,0.018,0,0
"6032","Scotophilus_trujilloi","trujilloi","Scotophilus",0,0,0,0,0,NA,0,0,0,0
"6033","Scotophilus_wroughtoni","wroughtoni","Scotophilus",4,26,1,4,0,74,4,0.054,0,0
"6034","Scotorepens_balstoni","balstoni","Scotorepens",10,158,8,9,1,55,6,0.109,5,1
"6035","Scotorepens_greyii","greyii","Scotorepens",4,51,4,4,0,21,3,0.143,3,1
"6036","Scotorepens_orion","orion","Scotorepens",1,8,1,1,0,3,1,0.333,0,1
"6037","Scotorepens_sanborni","sanborni","Scotorepens",0,0,0,0,0,NA,0,0,0,0
"6038","Scotozous_dormeri","dormeri","Scotozous",4,121,4,4,0,39,2,0.051,2,0
"6039","Scutisorex_congicus","congicus","Scutisorex",0,0,0,0,0,NA,0,0,0,0
"6040","Scutisorex_somereni","somereni","Scutisorex",8,35,5,7,0,23,4,0.174,2,1
"6041","Scutisorex_thori","thori","Scutisorex",0,0,0,0,0,NA,0,0,0,0
"6042","Sekeetamys_calurus","calurus","Sekeetamys",18,351,13,16,1,37,8,0.216,7,2
"6043","Selevinia_betpakdalaensis","betpakdalaensis","Selevinia",0,0,0,0,0,NA,0,0,0,0
"6044","Semnopithecus_ajax","ajax","Semnopithecus",9,31,7,8,0,9,4,0.444,0,2
"6045","Semnopithecus_hector","hector","Semnopithecus",3,12,3,2,0,8,2,0.25,0,1
"6046","Semnopithecus_hypoleucos","hypoleucos","Semnopithecus",4,38,4,4,0,7,3,0.429,1,1
"6047","Semnopithecus_monspessulanus","monspessulanus","Semnopithecus",5,101,4,5,0,16,5,0.312,3,1
"6048","Semnopithecus_natunae","natunae","Semnopithecus",0,0,0,0,0,NA,0,0,0,0
"6049","Semnopithecus_nestor","nestor","Semnopithecus",0,0,0,0,0,NA,0,0,0,0
"6050","Semnopithecus_palaeindicus","palaeindicus","Semnopithecus",0,0,0,0,0,NA,0,0,0,0
"6051","Semnopithecus_priam","priam","Semnopithecus",9,125,8,9,0,67,4,0.06,3,2
"6052","Semnopithecus_schistaceus","schistaceus","Semnopithecus",11,36,9,10,1,5,4,0.8,1,4
"6053","Semnopithecus_subanus","subanus","Semnopithecus",0,0,0,0,0,NA,0,0,0,0
"6054","Semnopithecus_subhimalayanus","subhimalayanus","Semnopithecus",0,0,0,0,0,NA,0,0,0,0
"6055","Setifer_setosus","setosus","Setifer",23,273,20,23,0,57,10,0.175,10,2
"6056","Setonix_brachyurus","brachyurus","Setonix",249,3566,110,240,5,67,29,0.433,124,3
"6057","Sicista_armenica","armenica","Sicista",0,0,0,0,0,NA,0,0,0,0
"6058","Sicista_betulina","betulina","Sicista",31,238,24,30,0,62,9,0.145,7,2
"6059","Sicista_caucasica","caucasica","Sicista",3,8,3,2,0,17,2,0.118,0,1
"6060","Sicista_caudata","caudata","Sicista",1,3,1,1,0,2,1,0.5,0,1
"6061","Sicista_concolor","concolor","Sicista",1,10,1,1,0,6,1,0.167,1,0
"6062","Sicista_kazbegica","kazbegica","Sicista",1,2,1,1,0,6,1,0.167,0,0
"6063","Sicista_kluchorica","kluchorica","Sicista",2,6,2,2,0,17,2,0.118,0,0
"6064","Sicista_lorigera","lorigera","Sicista",0,0,0,0,0,NA,0,0,0,0
"6065","Sicista_napaea","napaea","Sicista",0,0,0,0,0,NA,0,0,0,0
"6066","Sicista_nordmanni","nordmanni","Sicista",2,11,2,1,1,5,1,0.2,1,1
"6067","Sicista_pseudonapaea","pseudonapaea","Sicista",2,11,2,2,0,18,2,0.111,0,1
"6068","Sicista_strandi","strandi","Sicista",4,10,3,4,0,21,2,0.095,0,1
"6069","Sicista_tianshanica","tianshanica","Sicista",0,0,0,0,0,NA,0,0,0,0
"6070","Sigmodon_alleni","alleni","Sigmodon",3,76,2,3,0,21,3,0.143,3,0
"6071","Sigmodon_alstoni","alstoni","Sigmodon",17,338,12,17,0,28,9,0.321,9,1
"6072","Sigmodon_hirsutus","hirsutus","Sigmodon",6,71,6,6,0,13,4,0.308,3,0
"6073","Sigmodon_inopinatus","inopinatus","Sigmodon",0,0,0,0,0,NA,0,0,0,0
"6074","Sigmodon_leucotis","leucotis","Sigmodon",3,55,3,3,0,19,3,0.158,2,0
"6075","Sigmodon_mascotensis","mascotensis","Sigmodon",10,141,10,10,0,22,7,0.318,5,0
"6076","Sigmodon_ochrognathus","ochrognathus","Sigmodon",13,116,10,11,0,34,5,0.147,4,0
"6077","Sigmodon_peruanus","peruanus","Sigmodon",5,102,5,5,0,19,4,0.211,3,1
"6078","Sigmodon_planifrons","planifrons","Sigmodon",0,0,0,0,0,NA,0,0,0,0
"6079","Sigmodon_toltecus","toltecus","Sigmodon",10,99,9,10,0,19,5,0.263,4,3
"6080","Sigmodontomys_alfari","alfari","Sigmodontomys",5,54,5,5,0,15,3,0.2,3,1
"6081","Sigmodontomys_aphrastus","aphrastus","Sigmodontomys",2,14,2,1,0,14,2,0.143,1,0
"6082","Sigmodon_zanjonensis","zanjonensis","Sigmodon",0,0,0,0,0,NA,0,0,0,0
"6083","Simias_concolor","concolor","Simias",21,293,11,19,1,40,12,0.3,13,2
"6084","Simopithecus_oswaldi","oswaldi","Simopithecus",42,1360,11,38,1,49,21,0.429,29,4
"6085","Sivaceros_gradiens","gradiens","Sivaceros",1,12,1,1,0,10,1,0.1,1,0
"6086","Sivapithecus_alpani","alpani","Sivapithecus",10,161,3,9,0,26,7,0.269,7,1
"6087","Sminthopsis_aitkeni","aitkeni","Sminthopsis",3,17,3,3,0,23,2,0.087,0,1
"6088","Sminthopsis_archeri","archeri","Sminthopsis",2,18,2,2,0,16,2,0.125,1,0
"6089","Sminthopsis_bindi","bindi","Sminthopsis",1,7,1,1,0,9,1,0.111,0,0
"6090","Sminthopsis_boullangerensis","boullangerensis","Sminthopsis",0,0,0,0,0,NA,0,0,0,0
"6091","Sminthopsis_butleri","butleri","Sminthopsis",3,72,3,3,0,22,3,0.136,3,0
"6092","Sminthopsis_crassicaudata","crassicaudata","Sminthopsis",213,4131,108,200,3,59,35,0.593,121,6
"6093","Sminthopsis_dolichura","dolichura","Sminthopsis",8,63,7,8,0,26,5,0.192,2,0
"6094","Sminthopsis_douglasi","douglasi","Sminthopsis",18,266,15,15,1,29,7,0.241,6,1
"6095","Sminthopsis_froggatti","froggatti","Sminthopsis",0,0,0,0,0,NA,0,0,0,0
