species,median_lat,order
Sorex mediopua,19.56563582620618,Soricomorpha
Sorex merriami,37.118,Soricomorpha
Sorex milleri,25.27257933929149,Soricomorpha
Sorex minutissimus,61.63073,Soricomorpha
Sorex minutus,52.7631,Soricomorpha
Sorex mirabilis,44.35,Soricomorpha
Sorex monticolus,47.91789999906182,Soricomorpha
Sorex nanus,38.56687304419023,Soricomorpha
Sorex neomexicanus,32.957313,Soricomorpha
Sorex oreopolus,19.277778,Soricomorpha
Sorex orizabae,19.233333,Soricomorpha
Sorex pacificus,44.438344332972626,Soricomorpha
Sorex portenkoi,64.41666699926601,Soricomorpha
Sorex preblei,41.35454813363133,Soricomorpha
Sorex raddei,41,Soricomorpha
Sorex roboratus,61.2461,Soricomorpha
Sorex rohweri,46.73978099905861,Soricomorpha
Sorex salvini,15.46208,Soricomorpha
Sorex samniticus,42.16447,Soricomorpha
Sorex saussurei,19.328953870003836,Soricomorpha
Sorex sclateri,17.277778,Soricomorpha
Sorex sonomae,43.248646113459394,Soricomorpha
Sorex stizodon,16.736667,Soricomorpha
Sorex tenellus,38.25302740203695,Soricomorpha
Sorex thibetanus,34.93,Soricomorpha
Sorex trowbridgii,44.221140990636364,Soricomorpha
Sorex tundrensis,64.8,Soricomorpha
Sorex ugyunak,68.21644999935071,Soricomorpha
Sorex unguiculatus,44.99488,Soricomorpha
Sorex vagrans,45.52,Soricomorpha
Sorex ventralis,19.283333,Soricomorpha
Sorex veraecrucis,19.56226394036227,Soricomorpha
Sorex veraepacis,17.083333,Soricomorpha
Sorex volnuchini,46.59,Soricomorpha
Sorex yukonicus,65.302722,Soricomorpha
Soricomys kalinga,17.43,Rodentia
Soricomys leonardocoi,15.4662,Rodentia
Soricomys montanus,16.862869,Rodentia
Soricomys musseri,17.694214000000002,Rodentia
Soriculus irene,27.819773,Soricomorpha
Soriculus nigrescens,27.73333,Soricomorpha
Sotalia fluviatilis,-3.676351,Cetacea
Sotalia guianensis,5.30264,Cetacea
Sousa chinensis,9.105482,Cetacea
Sousa plumbea,16.8748205,Cetacea
Sousa sahulensis,-12.471039999999999,Cetacea
Sousa teuszii,13.839988,Cetacea
Spalacopus cyanus,-32.98087,Rodentia
Spalax giganteus,43.88347,Rodentia
Spalax microphthalmus,51.457460499999996,Rodentia
Spalax zemni,46.9377085,Rodentia
Speothos venaticus,-15.100023,Carnivora
Spermophilopsis leptodactylus,36.533329,Rodentia
Spermophilus alashanicus,43.55001,Rodentia
Spermophilus brevicauda,48,Rodentia
Spermophilus citellus,44.830232,Rodentia
Spermophilus dauricus,46.983265,Rodentia
Spermophilus musicus,43.28,Rodentia
Spermophilus pallidicauda,45.46281,Rodentia
Spermophilus relictus,42.2689905,Rodentia
Spermophilus taurensis,36.986627,Rodentia
Spermophilus xanthoprymnus,37.8564085,Rodentia
Sphaerias blanfordi,23.117,Chiroptera
Sphaeronycteris toxophyllum,8.5156455,Chiroptera
Spilocuscus kraemeri,-2.074946,Diprotodontia
Spilocuscus maculatus,-6.55,Diprotodontia
Spilocuscus papuensis,-0.483815,Diprotodontia
Spilocuscus wilsoni,-1.028229,Diprotodontia
Spilogale angustifrons,17.170278,Carnivora
Spilogale pygmaea,16.897619499999998,Carnivora
Srilankamys ohiensis,7.566667,Rodentia
Steatomys bocagei,-9.875,Rodentia
Steatomys caurinus,9.6,Rodentia
Steatomys cuppedius,16.053,Rodentia
Steatomys jacksoni,6.9166,Rodentia
Steatomys krebsii,-19.78,Rodentia
Steatomys opimus,4.0833,Rodentia
Steatomys parvus,-3.80175,Rodentia
Steatomys pratensis,-15.799754,Rodentia
Stenella attenuata,10.5,Cetacea
Stenella clymene,29.27,Cetacea
Stenella coeruleoalba,42.62218,Cetacea
Stenella doederleini,-8.29,Cetacea
Stenella frontalis,38.25,Cetacea
Stenella plumatilis,-7.01175,Cetacea
Steno bredanensis,20.705278,Cetacea
Stenocephalemys albipes,7.833334,Rodentia
Stenocephalemys albocaudata,7.7083335,Rodentia
Stenocephalemys griseicauda,7.916667,Rodentia
Stenoderma rufum,18.290199,Chiroptera
Stochomys longicaudatus,0.567,Rodentia
Strigocuscus celebensis,-2.1996000000000002,Diprotodontia
Strigocuscus pelengensis,-1.300209,Diprotodontia
Strobodon stirtoni,42.799999,Carnivora
Sturnira angeli,15.39164,Chiroptera
Sturnira aratathomasi,4.55,Chiroptera
Sturnira bakeri,1.245,Chiroptera
Sturnira bidens,0.816667,Chiroptera
Sturnira bogotensis,4.621526,Chiroptera
Sturnira burtonlimi,9.13,Chiroptera
Sturnira erythromos,-5.611,Chiroptera
Sturnira hondurensis,8.8799,Chiroptera
Sturnira koopmanhilli,1.08333,Chiroptera
Sturnira ludovici,16.21,Chiroptera
Sturnira magna,-2.5815219346723763,Chiroptera
Sturnira mistratensis,-0.30902699999999994,Chiroptera
Sturnira mordax,8.93,Chiroptera
Sturnira nana,-12.733,Chiroptera
Sturnira oporaphilum,-13.133333,Chiroptera
Sturnira parvidens,18.300556,Chiroptera
Sturnira perla,0.495,Chiroptera
Sturnira sorianoi,-17.45,Chiroptera
Sturnira thomasi,16.174259,Chiroptera
Sturnira tildae,4.3065,Chiroptera
Styloctenium mindorensis,12.834,Chiroptera
Styloctenium wallacei,-3.0605245,Chiroptera
Stylodipus andrewsi,43.62437,Rodentia
Stylodipus sungorus,45.53867,Rodentia
Stylodipus telum,46.601717,Rodentia
Submyotodon latirostris,24.18459,Chiroptera
Suncus ater,6.081715,Soricomorpha
Suncus etruscus,42.19,Soricomorpha
Suncus fellowesgordoni,7.3,Soricomorpha
Suncus hututsi,-2.60975,Soricomorpha
Suncus infinitesimus,-13.1127835,Soricomorpha
Suncus lixus,-8.51944,Soricomorpha
Suncus madagascariensis,-22.85,Soricomorpha
Suncus megalura,6.242778,Soricomorpha
Suncus montanus,7.3,Soricomorpha
Suncus remyi,0.7967,Soricomorpha
Suncus stoliczkanus,27.13333,Soricomorpha
Suncus varilla,-7.6948609999999995,Soricomorpha
Sundamys infraluteus,6.0801,Rodentia
Sundamys maxi,-7.161039,Rodentia
Sundamys muelleri,5.48,Rodentia
Sundasciurus brookei,2.85,Rodentia
Sundasciurus hippurus,5.0936765,Rodentia
Sundasciurus hoogstraali,12.05,Rodentia
Sundasciurus jentinki,6.0107465,Rodentia
Sundasciurus juvencus,9.7334,Rodentia
Sundasciurus lowii,5.303515,Rodentia
Sundasciurus mindanensis,8.642144538933838,Rodentia
Sundasciurus moellendorffi,11.9167,Rodentia
Sundasciurus philippinensis,8.3333,Rodentia
Sundasciurus rabori,8.8,Rodentia
Sundasciurus samarensis,10.75,Rodentia
Sundasciurus steerii,8.77,Rodentia
Sunkahetanka pahinsintewakpa,43,Carnivora
Surdisorex norae,-0.383283,Soricomorpha
Surdisorex polulus,-0.1527,Soricomorpha
Suricata suricatta,-26.98,Carnivora
Sus ahoenobarbus,9.75,Artiodactyla
Sus cebifrons,9.367037,Artiodactyla
Sus celebensis,0.316667,Artiodactyla
Sus gadarensis,32.67,Artiodactyla
Sus oliveri,10.233333,Artiodactyla
Sus philippensis,7.93335,Artiodactyla
Sus verrucosus,-7.5,Artiodactyla
Syconycteris australis,-6.25,Chiroptera
Syconycteris carolinae,0.88,Chiroptera
Syconycteris hobbit,-5.5,Chiroptera
Sylvicapra grimmia,7.113489,Artiodactyla
Sylvilagus aquaticus,30.37445,Lagomorpha
Sylvilagus cognatus,34.70668609181302,Lagomorpha
Sylvilagus cunicularius,19.283333,Lagomorpha
Sylvilagus dicei,9.55,Lagomorpha
Sylvilagus graysoni,21.5,Lagomorpha
Sylvilagus insonus,17.521389,Lagomorpha
Sylvilagus nuttallii,40.71821396343701,Lagomorpha
Sylvilagus obscurus,36.10376008100913,Lagomorpha
Sylvilagus palustris,28.074285,Lagomorpha
Sylvilagus robustus,30.632999,Lagomorpha
Sylvilagus tapetillus,14.9,Lagomorpha
Sylvilagus transitionalis,41.774061,Lagomorpha
Sylvisorex howelli,-6.388889,Soricomorpha
Sylvisorex johnstoni,0.583,Soricomorpha
Sylvisorex konganensis,2.78,Soricomorpha
Sylvisorex lunaris,-1.0667,Soricomorpha
Sylvisorex morio,4.2,Soricomorpha
Sylvisorex ollula,0.3234,Soricomorpha
Sylvisorex vulcanorum,-2.27114,Soricomorpha
Synaptomys borealis,62.05,Rodentia
Synaptomys cooperi,39.49739421138275,Rodentia
Syntheosciurus brochus,10.1468635,Rodentia
Tachyoryctes ankoliae,-2.23954,Rodentia
Tachyoryctes annectens,-0.733333,Rodentia
Tachyoryctes audax,-0.41667,Rodentia
Tachyoryctes daemon,-3.1719085,Rodentia
Tachyoryctes ibeanus,-1.25,Rodentia
Tachyoryctes macrocephalus,6.878137,Rodentia
Tachyoryctes naivashae,-0.45,Rodentia
Tachyoryctes rex,-0.19,Rodentia
Tachyoryctes ruandae,-1.3667,Rodentia
Tachyoryctes ruddi,1.016667,Rodentia
Tachyoryctes spalacinus,0.40891900000000003,Rodentia
Tachyoryctes splendens,-1.3645735363511564,Rodentia
Tadarida aegyptiaca,-1.666667,Chiroptera
Tadarida australis,-27.91999,Chiroptera
Tadarida brachyptera,6.383333,Chiroptera
Tadarida fulminans,-15.57,Chiroptera
Tadarida insignis,24.3346995,Chiroptera
Tadarida kuboriensis,-6.016667,Chiroptera
Tadarida latouchei,20.72,Chiroptera
Tadarida limbatus,1.75,Chiroptera
Tadarida lobata,-3.566667,Chiroptera
Tadarida naivashae,-0.766667,Chiroptera
Tadarida teniotis,43.18476,Chiroptera
Tadarida ventralis,1.433333,Chiroptera
Taeromys callitrichus,1.148749,Rodentia
Taeromys celebensis,-1.183333,Rodentia
Taeromys punicans,-2.49953,Rodentia
Taeromys taerae,0.7638,Rodentia
Talpa altaica,53.710278,Soricomorpha
Talpa aquitania,45.1667,Soricomorpha
Talpa caeca,45.99797,Soricomorpha
Talpa chtonia,32.67,Soricomorpha
Talpa davidiana,36.802502,Soricomorpha
Talpa europaea,52.1,Soricomorpha
Talpa occidentalis,41.369035,Soricomorpha
Talpa romana,41.743403,Soricomorpha
Talpa stankovici,41.03,Soricomorpha
Tamandua mexicana,10.0016535,Pilosa
Tamandua tetradactyla,-3.133333,Pilosa
Tamias alpinus,36.77402,Rodentia
Tamias bulleri,23.3875,Rodentia
Tamias canipes,32.957363,Rodentia
Tamias durangae,23.778333,Rodentia
Tamias merriami,34.82779233232994,Rodentia
Tamias obscurus,31.033611,Rodentia
Tamias ochrogenys,39.54119008425859,Rodentia
Tamias palmeri,36.2722025,Rodentia
Tamias quadrimaculatus,38.81228893079843,Rodentia
Tamias quadrivittatus,36.33325924942209,Rodentia
Tamias rufus,38.47402070180563,Rodentia
Tamias senex,40.41093,Rodentia
Tamias sibiricus,50.810694999999996,Rodentia
Tamias siskiyou,42.029167,Rodentia
Tamias umbrinus,39.02990309046105,Rodentia
Tamiasciurus douglasii,44.397742706552826,Rodentia
Tamiasciurus mearnsi,31,Rodentia
Tamiops maritimus,22.35,Rodentia
Tamiops mcclellandii,15.33333,Rodentia
Tamiops rodolphii,11.68333,Rodentia
Tamiops swinhoei,28.417,Rodentia
Tapecomys primus,-21.433333,Rodentia
Taphozous australis,-20.293373,Chiroptera
Taphozous georgianus,-23.965388,Chiroptera
Taphozous hamiltoni,4.5,Chiroptera
Taphozous hildegardeae,-4.616667,Chiroptera
Taphozous hilli,-24.064774,Chiroptera
Taphozous kapalgensis,-12.583333,Chiroptera
Taphozous longimanus,3.55,Chiroptera
Taphozous longmanus,19.766667,Chiroptera
Taphozous mauritianus,-3.322222,Chiroptera
Taphozous melanopogon,10.63291,Chiroptera
Taphozous nudiventris,30.045556,Chiroptera
Taphozous perforatus,11.5186,Chiroptera
Taphozous theobaldi,18.1483,Chiroptera
Taphozous troughtoni,-20.889888,Chiroptera
Tapirus pinchaque,2.220944,Perissodactyla
Tarsipes rostratus,-33.475,Diprotodontia
Tarsius fuscus,-5.33362,Primates
Tarsius pelengensis,-1.4,Primates
Tarsius sangirensis,3.575814,Primates
Tarsius spectrumgurskyae,1.505189,Primates
Tarsius supriatnai,0.694445,Primates
Tarsius tarsier,1,Primates
Tarsomys apoensis,8.1583,Rodentia
Tarsomys echinatus,6.33273,Rodentia
Tasmacetus shepherdi,-37.8025,Cetacea
Tateomys macrocercus,-1.29255,Rodentia
Tateomys rhinogradoides,-2.8181,Rodentia
Tatera indica,30.316667,Rodentia
Tatera miniscula,7.75,Rodentia
Taterillus arenarius,17.03,Rodentia
Taterillus congicus,3.733333,Rodentia
Taterillus emini,4.3333,Rodentia
Taterillus gracilis,11.63,Rodentia
Taterillus harringtoni,0.57,Rodentia
Taterillus lacustris,9,Rodentia
Taterillus petteri,16.436,Rodentia
Taterillus pygargus,11.2167,Rodentia
Taterillus tranieri,15.375,Rodentia
Taurotragus derbianus,8.481117,Artiodactyla
Tayassu pecari,5.585675,Artiodactyla
Temnocyon coryphaeus,44.683334,Carnivora
Temnocyon josephi,42.5,Carnivora
Tenrec ecaudatus,-19.1317,Afrosoricida
Tephrocyon confertus,35.5,Carnivora
Tephrocyon hippophagus,42.400002,Carnivora
Tephrocyon kelloggi,40.400002,Carnivora
Tetracerus quadricornis,21.28071,Artiodactyla
Thallomys loringi,-0.5,Rodentia
Thallomys nigricauda,-25.4983345,Rodentia
Thallomys paedulcus,-22.24,Rodentia
Thallomys shortridgei,-30.533333,Rodentia
Thalpomys cerradensis,-15.861557000000001,Rodentia
Thalpomys lasiotis,-20.345,Rodentia
Thamnomys cometes,0.216667,Rodentia
Thamnomys dolichurus,1.672017,Rodentia
Thamnomys kempi,-2.1333,Rodentia
Thamnomys venustus,-0.16668349999999998,Rodentia
Thaptomys nigrita,-23.65,Rodentia
Theropithecus gelada,9.744114,Primates
Thinocetus arthritus,38.168888,Artiodactyla
Thomasomys andersoni,-17.211944,Rodentia
Thomasomys aureus,2.533333,Rodentia
Thomasomys baeops,2.416667,Rodentia
Thomasomys bombycinus,5.058611,Rodentia
Thomasomys caudivarius,-5.25,Rodentia
Thomasomys cinereiventer,4.832778,Rodentia
Thomasomys cinereus,-5.4,Rodentia
Thomasomys cinnameus,-0.367,Rodentia
Thomasomys daphne,-13.177733,Rodentia
Thomasomys gracilis,-13.11344,Rodentia
Thomasomys hudsoni,-2.783333,Rodentia
Thomasomys hylophilus,7.416667,Rodentia
Thomasomys incanus,-9.883333,Rodentia
Thomasomys kalinowskii,-11.347707,Rodentia
Thomasomys ladewi,-16.3,Rodentia
Thomasomys laniger,4.624964,Rodentia
Thomasomys macrotis,50.196,Rodentia
Thomasomys monochromos,10.716667,Rodentia
Thomasomys niveipes,5.681667,Rodentia
Thomasomys notatus,-13.100533,Rodentia
Thomasomys onkiro,-11.66,Rodentia
Thomasomys oreas,-13.18524,Rodentia
Thomasomys paramorum,-0.433,Rodentia
Thomasomys popayanus,5.966217,Rodentia
Thomasomys praetor,-7.9,Rodentia
Thomasomys pyrrhonotus,-5.4,Rodentia
Thomasomys rhoadsi,-0.166667,Rodentia
Thomasomys silvestris,-0.166667,Rodentia
Thomasomys taczanowskii,-7.035769999999999,Rodentia
Thomasomys vestitus,9.35,Rodentia
Thomasomys vulcani,0.3881105,Rodentia
Thomomys bulbivorus,45.16984494076244,Rodentia
Thomomys clusius,42.479553217936356,Rodentia
Thomomys monticola,39.8032881952917,Rodentia
Thomomys nayarensis,22.29,Rodentia
Thomomys perpallidus,32.725325,Rodentia
Thomomys sheldoni,26.82182154525568,Rodentia
Thoopterus nigrescens,-1.183333,Chiroptera
Thrichomys pachyurus,-20.872419,Rodentia
Thryonomys gregorianus,0.22499999999999998,Rodentia
Thryonomys swinderianus,5.54,Rodentia
Thylacinus cynocephalus,-41.53332,Dasyuromorphia
Thylamys cinderella,-26.777319,Didelphimorphia
Thylamys elegans,-33.3635,Didelphimorphia
Thylamys karimii,-12.85,Didelphimorphia
Thylamys pallidior,-33.21788,Didelphimorphia
Thylamys pusillus,-28.626667,Didelphimorphia
Thylamys sponsorius,-24.027273,Didelphimorphia
Thylamys tatei,-9.50763,Didelphimorphia
Thylamys velutinus,-15.9571535,Didelphimorphia
Thylamys venustus,-21.266667,Didelphimorphia
Thylogale billardierii,-41.22544,Diprotodontia
Thylogale brunii,-3.9167,Diprotodontia
Thylogale thetis,-28.61264,Diprotodontia
Thyroptera devivoi,6.037564,Chiroptera
Thyroptera discifera,2.732788,Chiroptera
Thyroptera lavali,-0.683,Chiroptera
Thyroptera tricolor,4.983333,Chiroptera
Tlacuatzin canescens,19.14803637299721,Didelphimorphia
Tokudaia muenninki,26.75917,Rodentia
Tolypeutes matacus,-23.609823499999997,Cingulata
Tolypeutes tricinctus,-11.28517,Cingulata
Tomarctus brevirostris,40.799999,Carnivora
Tomarctus marylandica,38.5013905,Carnivora
Tomarctus optatus,42.400002,Carnivora
Tomarctus robustus,42.799999,Carnivora
Tomopeas ravus,-6.2,Chiroptera
Tonatia bidens,3.34609,Chiroptera
Tonatia saurophila,4.733,Chiroptera
Tonkinomys daovantieni,21.683,Rodentia
Toromys albiventris,-8.3,Rodentia
Toromys rhipidurus,-3.766667,Rodentia
Trachops cirrhosus,6.203634,Chiroptera
Trachypithecus cristatus,5.409577,Primates
Trachypithecus delacouri,20.322354,Primates
Trachypithecus geei,26.920241,Primates
Trachypithecus germaini,13.99,Primates
Trachypithecus hatinhensis,17.459399,Primates
Trachypithecus laotum,17.5,Primates
Trachypithecus mauritius,-6.789597,Primates
Trachypithecus obscurus,5.868692,Primates
Trachypithecus pileatus,26.7446445,Primates
Trachypithecus shortridgei,24.8333,Primates
Tragelaphus angasii,-26.47608,Artiodactyla
Tragelaphus buxtoni,7.125101,Artiodactyla
Tragelaphus imberbis,0.1153715,Artiodactyla
Tragelaphus oryx,-21.4315795,Artiodactyla
Tragelaphus spekii,-7.625,Artiodactyla
Tragulus javanicus,12.27,Artiodactyla
Tragulus kanchil,14.03,Artiodactyla
Tragulus napu,5.401446,Artiodactyla
Tragulus nigricans,7.9834,Artiodactyla
Transandinomys bolivaris,8.8,Rodentia
Transandinomys talamancae,8.2563,Rodentia
Tremarctos ornatus,4.455892,Carnivora
Triaenops afer,-5.0727,Chiroptera
Triaenops menamena,-20.8679,Chiroptera
Triaenops persicus,-4.25,Chiroptera
Triaenops rufus,-18.75,Chiroptera
Tribosphenomys minutus,43.533333,Rodentia
Trichechus inunguis,-3.83333,Sirenia
Trichechus senegalensis,-5.375,Sirenia
Trichosurus arnhemensis,-21,Diprotodontia
Trichosurus caninus,-30.657891,Diprotodontia
Trichosurus cunninghami,-36.6661,Diprotodontia
Trichosurus johnstonii,-17.341665,Diprotodontia
Trichosurus vulpecula,-33.814284,Diprotodontia
Trichys fasciculata,3.17,Rodentia
Trinomys albispinus,-12.8,Rodentia
Trinomys dimidiatus,-22.43333,Rodentia
Trinomys eliasi,-22.2862,Rodentia
Trinomys iheringi,-24.216667,Rodentia
Trinomys moojeni,-20.0858,Rodentia
Trinomys myosuros,-11.28517,Rodentia
Trinomys paratus,-20.263889,Rodentia
Trogopterus xanthipes,30.398009000000002,Rodentia
Tryphomys adustus,16.85,Rodentia
Tscherskia triton,45.3,Rodentia
Tupaia belangeri,13.75,Scandentia
Tupaia chrysogaster,-2.2,Scandentia
Tupaia dorsalis,-0.42,Scandentia
Tupaia glis,5.425856,Scandentia
Tupaia gracilis,5.46,Scandentia
Tupaia javanica,-6.731164,Scandentia
Tupaia longipes,5.41,Scandentia
Tupaia minor,3.23,Scandentia
Tupaia moellendorffi,12.03,Scandentia
Tupaia montana,6.0801,Scandentia
Tupaia nicobarica,7,Scandentia
Tupaia palawanensis,9.7333,Scandentia
Tupaia picta,2.7,Scandentia
Tupaia splendidula,-0.525,Scandentia
Tupaia tana,5.47,Scandentia
Tursiops aduncus,-32.700003,Cetacea
Tursiops australis,-37.936,Cetacea
Tylomys bullaris,16.752778,Rodentia
Tylomys mirae,6.217194,Rodentia
Tylomys nudicaudus,16.753333,Rodentia
Tylomys panamensis,8.53333,Rodentia
Tylomys tumbalensis,17.009722,Rodentia
Tylomys watsoni,9.583,Rodentia
Tylonycteris pachypus,3.25833,Chiroptera
Tylonycteris robustula,3.30833,Chiroptera
Tylonycteris tonkinensis,21.362116,Chiroptera
Tympanoctomys barrerae,-34.867,Rodentia
Typhlomys cinereus,22.35,Rodentia
Tyrrhenicola henseli,40.380833,Rodentia
Uranocetus gramensis,55.30722,Artiodactyla
Urocitellus armatus,41.60179607078698,Rodentia
Urocitellus richardsonii,49.1,Rodentia
Urocitellus washingtoni,46.66335486343032,Rodentia
Urocyon cinereoargenteus,31.91670334432606,Carnivora
Uroderma bakeri,3.37618,Chiroptera
Uroderma bilobatum,8.545639,Chiroptera
Uroderma convexum,10.316645000000001,Chiroptera
Uroderma davisi,13.5,Chiroptera
Uroderma magnirostrum,4.2072210000000005,Chiroptera
Urogale everetti,6.9834,Scandentia
Uromys anak,-3.9167,Rodentia
Uromys caudimaculatus,-16.59829,Rodentia
Uromys hadrourus,-16.17499,Rodentia
Uropsilus andersoni,30.25,Soricomorpha
Uropsilus gracilis,30.25,Soricomorpha
Uropsilus investigator,28.479,Soricomorpha
Uropsilus soricipes,30.416666,Soricomorpha
Urotrichus talpoides,35.7902285,Soricomorpha
Ursus maritimus,70.186,Carnivora
Vampyressa elisabethae,9.1,Chiroptera
Vampyressa melissa,-0.896504,Chiroptera
Vampyressa pusilla,7.874,Chiroptera
Vampyressa sinchi,1.718056,Chiroptera
Vampyressa thyone,6.812111,Chiroptera
Vampyrodes caraccioli,8.67,Chiroptera
Vampyrum spectrum,10.101124886399136,Chiroptera
Vandeleuria nilagirica,14.463174500000001,Rodentia
Vandeleuria oleracea,25.466669,Rodentia
Varecia rubra,-15.678835,Primates
Vespadelus baverstocki,-34.195099,Chiroptera
Vespadelus caurinus,-15.5,Chiroptera
Vespadelus douglasorum,-17.55,Chiroptera
Vespadelus finlaysoni,-22.514917,Chiroptera
Vespadelus pumilus,-30.906216,Chiroptera
Vespadelus troughtoni,-29.715415,Chiroptera
Vespertilio discolor,48.704337,Chiroptera
Vespertilio murinus,56.6146685,Chiroptera
Vespertilio sinensis,37.736815869674494,Chiroptera
Vicugna provicugna,-21.42,Artiodactyla
Viverra bakeri,29,Carnivora
Viverra civettina,6.28,Carnivora
Viverra megaspila,13.89,Carnivora
Viverra tangalunga,5.3705,Carnivora
Viverra zibetha,14.02,Carnivora
Viverricula indica,13.95,Carnivora
Voalavo antsahabensis,-18.4217,Rodentia
Voalavo gymnocaudus,-14.7355555,Rodentia
Volemys millicens,48.55,Rodentia
Vombatus ursinus,-34.755182,Diprotodontia
Vormela peregusna,32.796459,Carnivora
Vulpavus ovatus,41.200001,Carnivora
Vulpavus profectus,41.450001,Carnivora
Vulpes bengalensis,23.274965,Carnivora
Vulpes cana,31.45,Carnivora
Vulpes chama,-25.92,Carnivora
Vulpes corsac,51.3065665,Carnivora
Vulpes deletrix,48.333905,Carnivora
Vulpes ferrilata,33.750148,Carnivora
Vulpes pallida,16.224017,Carnivora
Vulpes rueppellii,23.416666,Carnivora
Vulpes ruppelli,31.471291,Carnivora
Vulpes stenognathus,37.25,Carnivora
Vulpes velox,34.87925,Carnivora
Vulpes zerda,29.868026,Carnivora
Wadilemur elegans,29.5,Primates
Wallabia bicolor,-33.720854,Diprotodontia
Wiedomys pyrrhorhinos,-8.9,Rodentia
Wilfredomys oenax,-31.366667,Rodentia
Wyulda squamicaudata,-14.6,Diprotodontia
Xenocyon lycaonoides,49.816666,Carnivora
Xenomys nelsoni,19.227153,Rodentia
Xeromys myoides,-25.833394,Rodentia
Xeronycteris vieirai,-6.440820499999999,Chiroptera
Xerospermophilus mohavensis,35.039724,Rodentia
Xerospermophilus perotensis,19.548472,Rodentia
Xerospermophilus tereticaudus,32.4261915,Rodentia
Xerus erythropus,9.576,Rodentia
Xerus inauris,-22.57,Rodentia
Xerus princeps,-23.6624795,Rodentia
Xerus rutilus,0.5743674999999999,Rodentia
